,images,labels
16524,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-985.png,3
7427,COVID-19_Radiography_Dataset/normal/Normal-6157.png,0
10485,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-588.png,1
17871,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5848.png,3
18224,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3895.png,3
10858,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-813.png,1
19661,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-967.png,3
4264,COVID-19_Radiography_Dataset/normal/Normal-851.png,0
358,COVID-19_Radiography_Dataset/normal/Normal-6414.png,0
7060,COVID-19_Radiography_Dataset/normal/Normal-1586.png,0
7916,COVID-19_Radiography_Dataset/normal/Normal-6762.png,0
6201,COVID-19_Radiography_Dataset/normal/Normal-2521.png,0
4350,COVID-19_Radiography_Dataset/normal/Normal-4975.png,0
20757,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5468.png,3
15054,COVID-19_Radiography_Dataset/covid/COVID-2955.png,2
1144,COVID-19_Radiography_Dataset/normal/Normal-332.png,0
10513,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-769.png,1
238,COVID-19_Radiography_Dataset/normal/Normal-898.png,0
11544,COVID-19_Radiography_Dataset/covid/COVID-2976.png,2
14238,COVID-19_Radiography_Dataset/covid/COVID-1263.png,2
3067,COVID-19_Radiography_Dataset/normal/Normal-9495.png,0
17092,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1198.png,3
18193,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3957.png,3
10711,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1303.png,1
16558,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2057.png,3
20973,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1952.png,3
19507,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-628.png,3
19907,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2606.png,3
18566,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1432.png,3
17440,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1180.png,3
3390,COVID-19_Radiography_Dataset/normal/Normal-137.png,0
9480,COVID-19_Radiography_Dataset/normal/Normal-3239.png,0
7516,COVID-19_Radiography_Dataset/normal/Normal-2217.png,0
8910,COVID-19_Radiography_Dataset/normal/Normal-1409.png,0
4777,COVID-19_Radiography_Dataset/normal/Normal-6316.png,0
15995,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3343.png,3
12422,COVID-19_Radiography_Dataset/covid/COVID-2214.png,2
19022,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-653.png,3
20331,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3993.png,3
17901,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3516.png,3
838,COVID-19_Radiography_Dataset/normal/Normal-2260.png,0
8778,COVID-19_Radiography_Dataset/normal/Normal-8008.png,0
12723,COVID-19_Radiography_Dataset/covid/COVID-259.png,2
19998,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2781.png,3
1456,COVID-19_Radiography_Dataset/normal/Normal-8240.png,0
3578,COVID-19_Radiography_Dataset/normal/Normal-5498.png,0
20788,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5392.png,3
8572,COVID-19_Radiography_Dataset/normal/Normal-2960.png,0
6963,COVID-19_Radiography_Dataset/normal/Normal-6007.png,0
12776,COVID-19_Radiography_Dataset/covid/COVID-2339.png,2
4484,COVID-19_Radiography_Dataset/normal/Normal-743.png,0
5430,COVID-19_Radiography_Dataset/normal/Normal-8096.png,0
16436,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-272.png,3
1059,COVID-19_Radiography_Dataset/normal/Normal-3017.png,0
20450,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5868.png,3
5500,COVID-19_Radiography_Dataset/normal/Normal-7107.png,0
8119,COVID-19_Radiography_Dataset/normal/Normal-4525.png,0
15047,COVID-19_Radiography_Dataset/covid/COVID-3374.png,2
18333,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4913.png,3
6264,COVID-19_Radiography_Dataset/normal/Normal-9653.png,0
11309,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1180.png,1
6329,COVID-19_Radiography_Dataset/normal/Normal-7551.png,0
16578,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4948.png,3
14853,COVID-19_Radiography_Dataset/covid/COVID-152.png,2
5662,COVID-19_Radiography_Dataset/normal/Normal-2712.png,0
14214,COVID-19_Radiography_Dataset/covid/COVID-2260.png,2
17447,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2110.png,3
3428,COVID-19_Radiography_Dataset/normal/Normal-9440.png,0
4262,COVID-19_Radiography_Dataset/normal/Normal-912.png,0
9501,COVID-19_Radiography_Dataset/normal/Normal-905.png,0
9203,COVID-19_Radiography_Dataset/normal/Normal-4441.png,0
507,COVID-19_Radiography_Dataset/normal/Normal-6743.png,0
16573,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2729.png,3
13108,COVID-19_Radiography_Dataset/covid/COVID-3410.png,2
5283,COVID-19_Radiography_Dataset/normal/Normal-8834.png,0
16234,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1792.png,3
307,COVID-19_Radiography_Dataset/normal/Normal-8750.png,0
20396,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2313.png,3
14307,COVID-19_Radiography_Dataset/covid/COVID-2292.png,2
4212,COVID-19_Radiography_Dataset/normal/Normal-5617.png,0
11147,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-658.png,1
4676,COVID-19_Radiography_Dataset/normal/Normal-9632.png,0
11034,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-378.png,1
2549,COVID-19_Radiography_Dataset/normal/Normal-6054.png,0
198,COVID-19_Radiography_Dataset/normal/Normal-5646.png,0
4564,COVID-19_Radiography_Dataset/normal/Normal-3537.png,0
20082,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2493.png,3
18981,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3341.png,3
16501,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5307.png,3
17615,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4980.png,3
20289,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5997.png,3
2726,COVID-19_Radiography_Dataset/normal/Normal-368.png,0
17569,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1196.png,3
14367,COVID-19_Radiography_Dataset/covid/COVID-1886.png,2
20786,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-288.png,3
13319,COVID-19_Radiography_Dataset/covid/COVID-332.png,2
9928,COVID-19_Radiography_Dataset/normal/Normal-9698.png,0
14168,COVID-19_Radiography_Dataset/covid/COVID-3597.png,2
3053,COVID-19_Radiography_Dataset/normal/Normal-6350.png,0
19382,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3457.png,3
13914,COVID-19_Radiography_Dataset/covid/COVID-2588.png,2
18037,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1810.png,3
10829,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1336.png,1
791,COVID-19_Radiography_Dataset/normal/Normal-4463.png,0
10803,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-75.png,1
3258,COVID-19_Radiography_Dataset/normal/Normal-7309.png,0
13626,COVID-19_Radiography_Dataset/covid/COVID-2230.png,2
16007,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4656.png,3
8629,COVID-19_Radiography_Dataset/normal/Normal-5356.png,0
13484,COVID-19_Radiography_Dataset/covid/COVID-3430.png,2
17767,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-206.png,3
13572,COVID-19_Radiography_Dataset/covid/COVID-1707.png,2
20931,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3926.png,3
20630,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4579.png,3
8800,COVID-19_Radiography_Dataset/normal/Normal-3902.png,0
5891,COVID-19_Radiography_Dataset/normal/Normal-2819.png,0
20972,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-526.png,3
13422,COVID-19_Radiography_Dataset/covid/COVID-1091.png,2
20256,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3822.png,3
2029,COVID-19_Radiography_Dataset/normal/Normal-204.png,0
21118,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1989.png,3
15859,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1465.png,3
17809,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3644.png,3
14265,COVID-19_Radiography_Dataset/covid/COVID-1704.png,2
5649,COVID-19_Radiography_Dataset/normal/Normal-5164.png,0
708,COVID-19_Radiography_Dataset/normal/Normal-3786.png,0
14285,COVID-19_Radiography_Dataset/covid/COVID-3567.png,2
15986,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3308.png,3
1769,COVID-19_Radiography_Dataset/normal/Normal-9692.png,0
7588,COVID-19_Radiography_Dataset/normal/Normal-4372.png,0
2981,COVID-19_Radiography_Dataset/normal/Normal-5724.png,0
15133,COVID-19_Radiography_Dataset/covid/COVID-3111.png,2
21087,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2463.png,3
15309,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2016.png,3
6268,COVID-19_Radiography_Dataset/normal/Normal-6966.png,0
9349,COVID-19_Radiography_Dataset/normal/Normal-3062.png,0
6564,COVID-19_Radiography_Dataset/normal/Normal-1198.png,0
18241,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3923.png,3
7110,COVID-19_Radiography_Dataset/normal/Normal-9724.png,0
9929,COVID-19_Radiography_Dataset/normal/Normal-4967.png,0
1190,COVID-19_Radiography_Dataset/normal/Normal-1956.png,0
5320,COVID-19_Radiography_Dataset/normal/Normal-2204.png,0
10949,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-468.png,1
12604,COVID-19_Radiography_Dataset/covid/COVID-3384.png,2
19308,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4907.png,3
6737,COVID-19_Radiography_Dataset/normal/Normal-772.png,0
11708,COVID-19_Radiography_Dataset/covid/COVID-465.png,2
15557,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-883.png,3
10140,COVID-19_Radiography_Dataset/normal/Normal-9491.png,0
11452,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1175.png,1
16694,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3608.png,3
2659,COVID-19_Radiography_Dataset/normal/Normal-4849.png,0
14997,COVID-19_Radiography_Dataset/covid/COVID-1270.png,2
9693,COVID-19_Radiography_Dataset/normal/Normal-9563.png,0
4825,COVID-19_Radiography_Dataset/normal/Normal-9340.png,0
7508,COVID-19_Radiography_Dataset/normal/Normal-4605.png,0
9172,COVID-19_Radiography_Dataset/normal/Normal-8517.png,0
18364,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1913.png,3
5590,COVID-19_Radiography_Dataset/normal/Normal-8533.png,0
13580,COVID-19_Radiography_Dataset/covid/COVID-223.png,2
3585,COVID-19_Radiography_Dataset/normal/Normal-1518.png,0
12893,COVID-19_Radiography_Dataset/covid/COVID-1948.png,2
5206,COVID-19_Radiography_Dataset/normal/Normal-9829.png,0
20490,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1303.png,3
1240,COVID-19_Radiography_Dataset/normal/Normal-9636.png,0
14716,COVID-19_Radiography_Dataset/covid/COVID-669.png,2
9484,COVID-19_Radiography_Dataset/normal/Normal-7712.png,0
5185,COVID-19_Radiography_Dataset/normal/Normal-6344.png,0
16429,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2778.png,3
899,COVID-19_Radiography_Dataset/normal/Normal-3290.png,0
19558,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3945.png,3
3623,COVID-19_Radiography_Dataset/normal/Normal-4309.png,0
8290,COVID-19_Radiography_Dataset/normal/Normal-2236.png,0
8428,COVID-19_Radiography_Dataset/normal/Normal-14.png,0
9298,COVID-19_Radiography_Dataset/normal/Normal-2281.png,0
245,COVID-19_Radiography_Dataset/normal/Normal-426.png,0
11562,COVID-19_Radiography_Dataset/covid/COVID-1812.png,2
15389,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2597.png,3
9391,COVID-19_Radiography_Dataset/normal/Normal-9754.png,0
10619,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-596.png,1
3701,COVID-19_Radiography_Dataset/normal/Normal-9556.png,0
15546,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5889.png,3
17293,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2642.png,3
18631,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3312.png,3
1570,COVID-19_Radiography_Dataset/normal/Normal-2817.png,0
1987,COVID-19_Radiography_Dataset/normal/Normal-5460.png,0
1938,COVID-19_Radiography_Dataset/normal/Normal-6728.png,0
11297,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-260.png,1
8779,COVID-19_Radiography_Dataset/normal/Normal-4413.png,0
1856,COVID-19_Radiography_Dataset/normal/Normal-5668.png,0
754,COVID-19_Radiography_Dataset/normal/Normal-2577.png,0
721,COVID-19_Radiography_Dataset/normal/Normal-1068.png,0
6164,COVID-19_Radiography_Dataset/normal/Normal-5217.png,0
2407,COVID-19_Radiography_Dataset/normal/Normal-2128.png,0
17753,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4201.png,3
5392,COVID-19_Radiography_Dataset/normal/Normal-5511.png,0
8030,COVID-19_Radiography_Dataset/normal/Normal-60.png,0
18854,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2455.png,3
2368,COVID-19_Radiography_Dataset/normal/Normal-4735.png,0
6999,COVID-19_Radiography_Dataset/normal/Normal-4473.png,0
13040,COVID-19_Radiography_Dataset/covid/COVID-1615.png,2
10540,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1258.png,1
9523,COVID-19_Radiography_Dataset/normal/Normal-6268.png,0
12967,COVID-19_Radiography_Dataset/covid/COVID-2249.png,2
7519,COVID-19_Radiography_Dataset/normal/Normal-8350.png,0
20976,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1985.png,3
9462,COVID-19_Radiography_Dataset/normal/Normal-5552.png,0
4884,COVID-19_Radiography_Dataset/normal/Normal-8456.png,0
19153,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4897.png,3
14375,COVID-19_Radiography_Dataset/covid/COVID-2178.png,2
13240,COVID-19_Radiography_Dataset/covid/COVID-2106.png,2
9138,COVID-19_Radiography_Dataset/normal/Normal-8268.png,0
20745,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1871.png,3
14736,COVID-19_Radiography_Dataset/covid/COVID-996.png,2
20932,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2483.png,3
15106,COVID-19_Radiography_Dataset/covid/COVID-2227.png,2
9399,COVID-19_Radiography_Dataset/normal/Normal-7102.png,0
17546,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3763.png,3
1796,COVID-19_Radiography_Dataset/normal/Normal-1948.png,0
20037,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3728.png,3
12416,COVID-19_Radiography_Dataset/covid/COVID-2674.png,2
7062,COVID-19_Radiography_Dataset/normal/Normal-3801.png,0
15559,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5545.png,3
6431,COVID-19_Radiography_Dataset/normal/Normal-735.png,0
15016,COVID-19_Radiography_Dataset/covid/COVID-128.png,2
9082,COVID-19_Radiography_Dataset/normal/Normal-5614.png,0
13157,COVID-19_Radiography_Dataset/covid/COVID-1870.png,2
16198,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2035.png,3
12014,COVID-19_Radiography_Dataset/covid/COVID-2754.png,2
11110,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-35.png,1
7201,COVID-19_Radiography_Dataset/normal/Normal-6293.png,0
610,COVID-19_Radiography_Dataset/normal/Normal-9799.png,0
14159,COVID-19_Radiography_Dataset/covid/COVID-3335.png,2
2923,COVID-19_Radiography_Dataset/normal/Normal-528.png,0
142,COVID-19_Radiography_Dataset/normal/Normal-5868.png,0
8630,COVID-19_Radiography_Dataset/normal/Normal-4692.png,0
850,COVID-19_Radiography_Dataset/normal/Normal-3052.png,0
4067,COVID-19_Radiography_Dataset/normal/Normal-6821.png,0
18957,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2096.png,3
17323,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5111.png,3
18374,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1715.png,3
8877,COVID-19_Radiography_Dataset/normal/Normal-8264.png,0
4352,COVID-19_Radiography_Dataset/normal/Normal-3251.png,0
11341,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-941.png,1
14017,COVID-19_Radiography_Dataset/covid/COVID-2616.png,2
15661,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2591.png,3
7387,COVID-19_Radiography_Dataset/normal/Normal-5288.png,0
4867,COVID-19_Radiography_Dataset/normal/Normal-362.png,0
12990,COVID-19_Radiography_Dataset/covid/COVID-1441.png,2
17602,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2522.png,3
1366,COVID-19_Radiography_Dataset/normal/Normal-2501.png,0
8294,COVID-19_Radiography_Dataset/normal/Normal-7039.png,0
2260,COVID-19_Radiography_Dataset/normal/Normal-9778.png,0
840,COVID-19_Radiography_Dataset/normal/Normal-8986.png,0
9787,COVID-19_Radiography_Dataset/normal/Normal-4841.png,0
2145,COVID-19_Radiography_Dataset/normal/Normal-5920.png,0
19749,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-947.png,3
9563,COVID-19_Radiography_Dataset/normal/Normal-5154.png,0
9587,COVID-19_Radiography_Dataset/normal/Normal-6550.png,0
3490,COVID-19_Radiography_Dataset/normal/Normal-9959.png,0
17945,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4298.png,3
14614,COVID-19_Radiography_Dataset/covid/COVID-3552.png,2
10297,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-253.png,1
469,COVID-19_Radiography_Dataset/normal/Normal-9914.png,0
854,COVID-19_Radiography_Dataset/normal/Normal-348.png,0
9567,COVID-19_Radiography_Dataset/normal/Normal-2212.png,0
8755,COVID-19_Radiography_Dataset/normal/Normal-386.png,0
15046,COVID-19_Radiography_Dataset/covid/COVID-3188.png,2
11659,COVID-19_Radiography_Dataset/covid/COVID-2530.png,2
1336,COVID-19_Radiography_Dataset/normal/Normal-7929.png,0
7341,COVID-19_Radiography_Dataset/normal/Normal-5399.png,0
1523,COVID-19_Radiography_Dataset/normal/Normal-2599.png,0
8709,COVID-19_Radiography_Dataset/normal/Normal-3064.png,0
5559,COVID-19_Radiography_Dataset/normal/Normal-3176.png,0
12935,COVID-19_Radiography_Dataset/covid/COVID-2274.png,2
5809,COVID-19_Radiography_Dataset/normal/Normal-9096.png,0
16352,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5166.png,3
14648,COVID-19_Radiography_Dataset/covid/COVID-3332.png,2
16475,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3239.png,3
9152,COVID-19_Radiography_Dataset/normal/Normal-7660.png,0
1741,COVID-19_Radiography_Dataset/normal/Normal-1708.png,0
9281,COVID-19_Radiography_Dataset/normal/Normal-1668.png,0
1559,COVID-19_Radiography_Dataset/normal/Normal-3378.png,0
12527,COVID-19_Radiography_Dataset/covid/COVID-3428.png,2
16311,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5752.png,3
8510,COVID-19_Radiography_Dataset/normal/Normal-31.png,0
4894,COVID-19_Radiography_Dataset/normal/Normal-5994.png,0
10669,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1121.png,1
18779,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-17.png,3
17781,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5437.png,3
20537,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2555.png,3
2398,COVID-19_Radiography_Dataset/normal/Normal-2976.png,0
450,COVID-19_Radiography_Dataset/normal/Normal-5241.png,0
12915,COVID-19_Radiography_Dataset/covid/COVID-1249.png,2
3377,COVID-19_Radiography_Dataset/normal/Normal-3019.png,0
4744,COVID-19_Radiography_Dataset/normal/Normal-9575.png,0
20686,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2465.png,3
7620,COVID-19_Radiography_Dataset/normal/Normal-3369.png,0
10944,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-15.png,1
12190,COVID-19_Radiography_Dataset/covid/COVID-1619.png,2
2459,COVID-19_Radiography_Dataset/normal/Normal-4110.png,0
7586,COVID-19_Radiography_Dataset/normal/Normal-416.png,0
9975,COVID-19_Radiography_Dataset/normal/Normal-7934.png,0
13909,COVID-19_Radiography_Dataset/covid/COVID-1204.png,2
5957,COVID-19_Radiography_Dataset/normal/Normal-3560.png,0
20840,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2025.png,3
17924,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4257.png,3
12640,COVID-19_Radiography_Dataset/covid/COVID-1548.png,2
20254,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4225.png,3
21137,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-979.png,3
2644,COVID-19_Radiography_Dataset/normal/Normal-688.png,0
16151,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1099.png,3
20799,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2200.png,3
20041,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5815.png,3
15403,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5050.png,3
1484,COVID-19_Radiography_Dataset/normal/Normal-10192.png,0
17694,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5471.png,3
14305,COVID-19_Radiography_Dataset/covid/COVID-3264.png,2
19020,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-358.png,3
8339,COVID-19_Radiography_Dataset/normal/Normal-5607.png,0
3003,COVID-19_Radiography_Dataset/normal/Normal-8039.png,0
4288,COVID-19_Radiography_Dataset/normal/Normal-10029.png,0
